task_id,syntax,functionality,func_relaxed,jg_output_tail
FVEval-NL2SVA-Machine-215,1.0,1.0,1.0,"(sig_I && sig_G)) |=> (sig_B && sig_I)'
'(sig_F !== (sig_I && sig_G)) |=> (sig_B && sig_I)'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.573 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-216,1.0,1.0,1.0,"""p1_prove""
Full equivalence between
'$changed(sig_H) |=> sig_E'
'$changed(sig_H) |=> sig_E'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.572 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-218,1.0,1.0,1.0,"_H) |-> ((sig_D & ~sig_B) != sig_C)'
'(|sig_D || sig_H) |-> ((sig_D && ~|sig_B) !== sig_C)'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.576 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-219,1.0,0.0,1.0,"until_with (sig_G == 8'b0)'
implies
'(sig_D !== sig_A) |-> s_eventually((|sig_G !== 1'b1))'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.574 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-220,1.0,1.0,1.0,"B != 5'd1) |-> ((sig_B ^ sig_I) == sig_G)'
'(sig_B != 5'b1) |-> ((sig_B ^ sig_I) == sig_G)'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.570 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-221,1.0,1.0,1.0,"_F) or ##6 (sig_D && sig_F))'
'(sig_G === (!sig_F || !sig_B)) |-> ##[5:6] (sig_D && sig_F)'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.576 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-222,1.0,1.0,1.0," ##5 (sig_J || ((|sig_D) && sig_F))'
'(sig_I != sig_D) |-> ##5 (sig_J || (sig_D && sig_F))'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.574 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-226 ,1.0,0.0,0.0,"VA/verilogFinetune/data/vllm_official/codev8b_machine_sva_jgscore.csv.jgtmp/jg/codev8b_machine_FVEval-NL2SVA-Machine-226"" does not exist.

ERROR: problem encountered in command given on command line

% INFO (IPL005): Received request to exit from the console.
INFO (IPL018): The peak resident set memory use for this session was 0.000 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 1.
INFO (IPL016): Exiting the analysis session with status 1."
FVEval-NL2SVA-Machine-223,1.0,1.0,1.0,"ove""
Full equivalence between
'sig_F == 1'b1 && sig_B > sig_I'
'((sig_B > sig_I) && sig_F)'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.572 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-224,1.0,1.0,1.0," (|(sig_H ^ sig_C))'
'((sig_A != 1'b0) || (~sig_C ^ &sig_A)) |=> ((sig_H ^ sig_C) != 1'b0)'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.591 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-225,1.0,1.0,1.0,"sig_D) != (sig_C | ((^sig_J) & sig_H)))'
'((sig_A ^ sig_D) !== (sig_C | (^sig_J & sig_H)))'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.577 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-227,1.0,1.0,1.0,"E ^ sig_I) == ((sig_E ^ sig_F) ^ sig_J)'
'( (sig_E ^ sig_I) == ((sig_E ^ sig_F) ^ sig_J) )'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.572 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-228,1.0,1.0,1.0,"ce between
'($countones(sig_D) == 0) |-> (sig_E || sig_H)'
'(~|sig_D) |-> (sig_E || sig_H)'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.569 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-230,1.0,1.0,1.0," proof on task: ""p1_prove""
Full equivalence between
'(sig_C >= ~sig_H)'
'(sig_C >= ~sig_H)'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.573 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-231,1.0,1.0,1.0,"prove""
Full equivalence between
'sig_J |-> ##[0:$] sig_I'
'sig_J |-> strong(##[0:$] sig_I)'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.575 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-232,1.0,1.0,1.0,"|| sig_F) |-> ##5 (sig_I == sig_G)'
'((sig_H || sig_J) || sig_F) |-> ##5 (sig_I === sig_G)'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.576 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-233,1.0,1.0,1.0,"_J ^ sig_A) < (sig_D ^ ~(sig_H) ^ sig_G)'
'((sig_J ^ sig_A) < ((sig_D ^ ~|sig_H) ^ sig_G))'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.575 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-234,1.0,1.0,1.0,"of on task: ""p1_prove""
Full equivalence between
'sig_G |-> ##5 sig_I'
'sig_G |-> ##5 sig_I'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.572 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-235,1.0,1.0,1.0,") |-> ((sig_D ^ ~sig_I) == 1'b1)'
'(sig_J == 4'b0 && sig_G) |-> ((sig_D ^ ~sig_I) == 1'b1)'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.571 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-236,1.0,1.0,1.0,"ed proof on task: ""p1_prove""
Full equivalence between
'(sig_C || sig_J)'
'(sig_C || sig_J)'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.584 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-237,1.0,1.0,1.0,"&& ((sig_I ^ sig_D) == ~(sig_J & sig_A))'
'sig_F && ((sig_I ^ sig_D) === ~(sig_J & sig_A))'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.572 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-239,0.0,0.0,0.0,"ROR: problem encountered at line 3 in file /home/wx2356/Hybrid-NL2SVA/verilogFinetune/data/vllm_official/codev8b_machine_sva_jgscore.csv.jgtmp/codev8b_machine_FVEval-NL2SVA-Machine-239_synccheck.tcl

% INFO (IPL005): Received request to exit from the console.
INFO (IPL018): The peak resident set memory use for this session was 0.565 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 1.
INFO (IPL016): Exiting the analysis session with status 1."
FVEval-NL2SVA-Machine-238,1.0,1.0,1.0,"_B) && sig_D) |-> s_eventually sig_E'
'((sig_A >= sig_B) && sig_D) |-> s_eventually(sig_E)'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.574 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-240,1.0,1.0,1.0,"on task: ""p1_prove""
Full equivalence between
'(|sig_J) == ~(|sig_G)'
'(|sig_J === ~|sig_G)'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.573 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-242,1.0,0.0,1.0,"leted proof on task: ""p1_prove""
'(sig_B == 4'b1111) |-> sig_H'
implies
'(&sig_B) |-> sig_H'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.572 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-241,1.0,1.0,1.0,"rove""
Full equivalence between
'(sig_J == ~sig_C) && sig_F'
'((sig_J === ~sig_C) && sig_F)'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.590 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-243,1.0,1.0,1.0,"p1_prove""
Full equivalence between
'sig_H || (sig_G != 4'd1)'
'(sig_H || (sig_G !== 1'b1))'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.590 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-244,1.0,1.0,1.0,"ed proof on task: ""p1_prove""
Full equivalence between
'(sig_C || sig_I)'
'(sig_C || sig_I)'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.571 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-245,1.0,0.0,1.0,"ig_I || sig_D) |-> (sig_A != sig_G)'
implies
'(sig_I || sig_D) |-> always((sig_A ^ sig_G))'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.576 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-246,1.0,1.0,1.0,"""p1_prove""
Full equivalence between
'sig_C && (sig_F > sig_A)'
'(sig_C && (sig_F > sig_A))'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.569 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-247,1.0,1.0,1.0,"ig_B || sig_H) |-> ##[4:6] (sig_F != sig_D)'
'(sig_B || sig_H) |-> ##[4:6] (sig_F ^ sig_D)'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.581 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-248,1.0,1.0,1.0," on task: ""p1_prove""
Full equivalence between
'(sig_E && sig_G) == 1'b1'
'(sig_E && sig_G)'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.572 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-250,1.0,1.0,1.0,"equivalence between
'(sig_D && (&sig_G)) |-> ##4 sig_J'
'(sig_D && (&sig_G)) |-> ##4 sig_J'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.569 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-249,1.0,1.0,1.0,"roof on task: ""p1_prove""
Full equivalence between
'|sig_I |-> ##1 sig_J'
'|sig_I |=> sig_J'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.574 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-251,1.0,1.0,1.0,"nce between
'sig_I |-> (sig_J && (sig_H == sig_J))'
'sig_I |-> (sig_J && (sig_H == sig_J))'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.572 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-253,1.0,1.0,1.0,"of on task: ""p1_prove""
Full equivalence between
'sig_G |-> ##4 sig_J'
'sig_G |-> ##4 sig_J'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.571 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-255,1.0,1.0,1.0,"en
'((sig_A == sig_E) && sig_D) |-> ##5 sig_C'
'((sig_A === sig_E) && sig_D) |-> ##5 sig_C'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.595 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-257,1.0,1.0,1.0,"p1_prove""
Full equivalence between
'sig_H && (sig_G != 6'd1)'
'(sig_H && (sig_G !== 1'b1))'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.574 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-256,1.0,1.0,1.0,": ""p1_prove""
Full equivalence between
'(sig_B == 5'd1 && sig_C)'
'(sig_B == 1'b1) && sig_C'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.571 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-258,1.0,1.0,1.0,"n
'((sig_A || sig_J) |-> ($past(sig_I, 2) == 1'b1))'
'(sig_J || sig_A) |-> $past(sig_I, 2)'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.590 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-259,1.0,0.0,1.0,"n task: ""p1_prove""
'$rose(sig_H) |=> (sig_F && sig_E)'
implies
'sig_H |=> (sig_F && sig_E)'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.571 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-260,1.0,1.0,1.0,"
Full equivalence between
'( (sig_C ^ sig_F) <= 4'(^sig_J) )'
'((sig_C ^ sig_F) <= ^sig_J)'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.575 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-261,1.0,1.0,1.0,"task: ""p1_prove""
Full equivalence between
'!(sig_A && sig_J)'
'((sig_A && sig_J) !== 1'b1)'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.573 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-262,1.0,1.0,1.0,"prove""
Full equivalence between
'(sig_B || (sig_G && sig_H))'
'(sig_B || (sig_G && sig_H))'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.577 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-265,1.0,1.0,1.0,") |-> (sig_G == 1'b0 || sig_A == sig_B)'
'(sig_B != 1'b1) |-> (!sig_G || (sig_A == sig_B))'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.582 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-263,1.0,1.0,1.0,"1_prove""
Full equivalence between
'(sig_I || sig_H || sig_A)'
'(sig_I || (sig_H || sig_A))'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.569 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-264,1.0,0.0,1.0,"g_C != 4'b1111)'
implies
'((sig_G !== sig_D) && (sig_G !== ~^sig_B)) |-> (&sig_C !== 1'b1)'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.574 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-266,1.0,1.0,1.0,"of on task: ""p1_prove""
Full equivalence between
'sig_F |-> ##2 sig_B'
'sig_F |-> ##2 sig_B'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.577 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-267,1.0,1.0,1.0,"J | sig_B) & sig_A ) != (sig_G >= sig_A))'
'((sig_J | sig_B) & sig_A) !== (sig_G >= sig_A)'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.574 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-268,1.0,1.0,1.0,"ivalence between
'sig_J |-> ##[1:4] (sig_I == sig_G)'
'sig_J |-> ##[1:4] (sig_I === sig_G)'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.570 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-270,1.0,0.0,0.0," ( ($countones(sig_J) % 2 == 1) or (##1 sig_I) )'
'(sig_H !== sig_D) |=> (^sig_J || sig_I)'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.571 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
